0,1447
0,1446
0,1445
0,1444
0,1443
0,1442
0,1441
0,1440
0,1439
0,1438
0,1437
0,1436
0,1435
0,1434
0,1433
0,1432
0,1431
0,1430
0,1429
0,1428
0,1427
0,1426
0,1425
0,1424
0,1423
0,1422
0,1421
0,1420
0,1419
0,1418
0,1417
0,1416
0,1415
0,1414
0,1413
0,1412
0,1411
0,1410
1,1409
1,1408
0,1407
0,1406
0,1405
2,1404
0,1403
0,1402
0,1401
1,1400
0,1399
0,1398
0,1397
0,1396
1,1395
0,1394
0,1393
0,1392
0,1391
0,1390
0,1389
0,1388
0,1387
0,1386
0,1385
0,1384
0,1383
0,1382
0,1381
0,1380
0,1379
0,1378
0,1377
0,1376
0,1375
0,1374
0,1373
0,1372
0,1371
0,1370
0,1369
0,1368
1,1367
1,1366
1,1365
0,1364
0,1363
1,1362
0,1361
1,1360
0,1359
0,1358
0,1357
0,1356
0,1355
0,1354
0,1353
0,1352
0,1351
0,1350
0,1349
0,1348
0,1347
0,1346
0,1345
0,1344
0,1343
0,1342
0,1341
0,1340
0,1339
0,1338
0,1337
0,1336
0,1335
0,1334
0,1333
0,1332
0,1331
0,1330
0,1329
0,1328
0,1327
0,1326
0,1325
0,1324
0,1323
0,1322
0,1321
0,1320
0,1319
0,1318
0,1317
0,1316
0,1315
0,1314
0,1313
0,1312
0,1311
0,1310
0,1309
0,1308
0,1307
0,1306
0,1305
0,1304
0,1303
0,1302
0,1301
1,1300
0,1299
0,1298
0,1297
0,1296
1,1295
0,1294
0,1293
0,1292
0,1291
0,1290
0,1289
0,1288
0,1287
0,1286
0,1285
0,1284
0,1283
0,1282
1,1281
1,1280
0,1279
0,1278
0,1277
0,1276
0,1275
0,1274
0,1273
0,1272
0,1271
0,1270
0,1269
0,1268
1,1267
1,1266
0,1265
0,1264
0,1263
0,1262
0,1261
0,1260
0,1259
0,1258
0,1257
0,1256
0,1255
1,1254
0,1253
0,1252
0,1251
0,1250
0,1249
0,1248
0,1247
0,1246
0,1245
0,1244
0,1243
0,1242
0,1241
0,1240
0,1239
0,1238
0,1237
0,1236
0,1235
0,1234
0,1233
0,1232
0,1231
0,1230
0,1229
0,1228
0,1227
0,1226
0,1225
0,1224
0,1223
0,1222
0,1221
0,1220
0,1219
0,1218
0,1217
0,1216
0,1215
0,1214
0,1213
0,1212
0,1211
0,1210
0,1209
0,1208
0,1207
0,1206
0,1205
0,1204
0,1203
0,1202
0,1201
0,1200
0,1199
0,1198
0,1197
0,1196
0,1195
0,1194
0,1193
0,1192
0,1191
0,1190
0,1189
0,1188
0,1187
0,1186
0,1185
0,1184
0,1183
0,1182
0,1181
0,1180
0,1179
0,1178
0,1177
0,1176
0,1175
1,1174
0,1173
0,1172
0,1171
0,1170
0,1169
1,1168
1,1167
0,1166
0,1165
0,1164
0,1163
0,1162
0,1161
0,1160
1,1159
0,1158
0,1157
1,1156
1,1155
1,1154
0,1153
0,1152
0,1151
0,1150
0,1149
0,1148
0,1147
0,1146
0,1145
0,1144
0,1143
0,1142
0,1141
1,1140
2,1139
0,1138
0,1137
0,1136
0,1135
1,1134
1,1133
0,1132
1,1131
1,1130
0,1129
0,1128
0,1127
0,1126
0,1125
0,1124
0,1123
0,1122
0,1121
0,1120
1,1119
0,1118
0,1117
2,1116
1,1115
1,1114
1,1113
1,1112
0,1111
2,1110
0,1109
0,1108
0,1107
0,1106
0,1105
0,1104
0,1103
0,1102
0,1101
0,1100
1,1099
0,1098
0,1097
0,1096
0,1095
0,1094
0,1093
1,1092
0,1091
0,1090
0,1089
0,1088
0,1087
0,1086
0,1085
0,1084
1,1083
0,1082
0,1081
0,1080
0,1079
0,1078
0,1077
0,1076
0,1075
1,1074
0,1073
0,1072
0,1071
0,1070
1,1069
0,1068
0,1067
0,1066
0,1065
1,1064
0,1063
1,1062
1,1061
0,1060
0,1059
0,1058
1,1057
1,1056
0,1055
0,1054
0,1053
0,1052
0,1051
0,1050
0,1049
0,1048
0,1047
0,1046
0,1045
0,1044
0,1043
1,1042
0,1041
1,1040
0,1039
0,1038
0,1037
0,1036
0,1035
0,1034
0,1033
0,1032
0,1031
0,1030
0,1029
0,1028
0,1027
0,1026
0,1025
1,1024
0,1023
0,1022
0,1021
0,1020
0,1019
0,1018
0,1017
0,1016
1,1015
1,1014
0,1013
1,1012
1,1011
0,1010
1,1009
1,1008
1,1007
1,1006
1,1005
1,1004
1,1003
1,1002
1,1001
1,1000
1,999
0,998
0,997
0,996
1,995
0,994
0,993
0,992
0,991
0,990
0,989
1,988
0,987
1,986
1,985
1,984
1,983
0,982
1,981
0,980
1,979
0,978
1,977
0,976
0,975
0,974
0,973
0,972
1,971
1,970
0,969
1,968
0,967
0,966
1,965
1,964
1,963
0,962
1,961
0,960
1,959
1,958
1,957
1,956
1,955
1,954
1,953
0,952
1,951
1,950
1,949
1,948
0,947
1,946
1,945
0,944
0,943
0,942
0,941
0,940
0,939
0,938
0,937
0,936
0,935
1,934
0,933
0,932
0,931
1,930
1,929
2,928
1,927
1,926
1,925
0,924
0,923
0,922
0,921
0,920
0,919
0,918
0,917
0,916
0,915
0,914
0,913
0,912
1,911
1,910
0,909
0,908
0,907
0,906
1,905
1,904
0,903
0,902
0,901
1,900
0,899
0,898
0,897
1,896
0,895
1,894
0,893
1,892
0,891
0,890
1,889
0,888
0,887
1,886
0,885
1,884
1,883
0,882
0,881
0,880
0,879
0,878
1,877
0,876
0,875
1,874
1,873
1,872
0,871
0,870
0,869
1,868
1,867
1,866
1,865
0,864
0,863
1,862
1,861
0,860
0,859
